siren,siret,nom,type,naf,libelle,commune,departement,telephone,source
489063859,48906385900024,BIOLAFFORT,data_etudes,72.19Z,Recherche-developpement en autres sciences physiques et naturelles,FLOIRAC,33,,sirene
489402776,48940277600046,ID.DE VILLE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
489439505,48943950500046,LA GRANGE,conseil_gestion,70.10Z,Activites des sieges sociaux,LANGON,33,,sirene
489583062,48958306200075,BAZARCHIC SA,ecommerce_negoce,47.91A,Vente a distance sur catalogue general,PARIS,75,,sirene
489708693,48970869300028,ASTOKA,marketing_com,73.12Z,Regie publicitaire de medias,LA TESTE-DE-BUCH,33,,sirene
483920815,48392081500030,DUGUE,immobilier,68.31Z,Agences immobilieres,NANTES,44,,sirene
484175658,48417565800026,THIERRY HAUGUEL IMMOBILIER,immobilier,68.31Z,Agences immobilieres,LIBOURNE,33,,sirene
484710611,48471061100050,INFINY LINK,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BIEVRES,91,,sirene
484825765,48482576500023,MG2D IMMOBELLEVUE,immobilier,68.31Z,Agences immobilieres,ANDERNOS-LES-BAINS,33,,sirene
484859921,48485992100013,CABINET MIRAT RENARD,comptabilite,69.20Z,Activites comptables,BORDEAUX,33,,sirene
484914569,48491456900013,GROUPE ADINFO SCM,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",LA ROCHE-SUR-YON,85,,sirene
878386663,87838666300024,FINANCIERE NAXIPARK,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PESSAC,33,,sirene
878543578,87854357800016,GREEN GLOBAL,conseil_gestion,70.10Z,Activites des sieges sociaux,LE BARP,33,,sirene
878558519,87855851900038,TOUCH SENSITY,conseil_it,62.09Z,Autres activites informatiques,PESSAC,33,,sirene
878560747,87856074700031,RAIL INGENIERIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MERIGNAC,33,,sirene
879403186,87940318600015,RJL EXPRESS,logistique,49.41A,Transports routiers de fret interurbains,CENON,33,,sirene
879684157,87968415700024,THINKDEEP AI,saas_web,62.01Z,Programmation informatique,TALENCE,33,,sirene
879693414,87969341400028,HEAVN,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
879740363,87974036300012,ARD INFRA,conseil_gestion,71.12B,"Ingenierie, etudes techniques",SAINT MEDARD D EYRANS,33,,sirene
843650672,84365067200028,PROSPILOT,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
843909938,84390993800022,PARCEL 33,logistique,49.41A,Transports routiers de fret interurbains,BRUGES,33,,sirene
843916982,84391698200047,SQUAIR OP,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PARIS,75,,sirene
843960287,84396028700038,ACRIB,conseil_it,62.03Z,Gestion d'installations informatiques,BORDEAUX,33,,sirene
844253898,84425389800028,STEF LOGISTIQUE CANEJAN,logistique,49.41A,Transports routiers de fret interurbains,CANEJAN,33,,sirene
844405274,84440527400052,CAPACITE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PARIS,75,,sirene
844461012,84446101200024,ASV 33,ecommerce_negoce,46.19B,Autres intermediaires du commerce en produits divers,ARSAC,33,,sirene
844468058,84446805800046,YOTTA CAPITAL PARTNERS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PARIS,75,,sirene
844501528,84450152800013,DELHOMME & ASSOCIES,comptabilite,69.20Z,Activites comptables,BORDEAUX,33,,sirene
844628149,84462814900016,COTE OUEST IMMO,immobilier,68.31Z,Agences immobilieres,EYSINES,33,,sirene
853792471,85379247100031,WISHOW,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,PARIS,75,,sirene
877555052,87755505200019,VISCOTEC FRANCE,ecommerce_negoce,46.90Z,Commerce de gros non specialise,MERIGNAC,33,,sirene
877629857,87762985700013,BOUTIQUE IMMOBILIER,immobilier,68.31Z,Agences immobilieres,BORDEAUX,33,,sirene
877851758,87785175800046,CREDIT UNIQUE,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",EYSINES,33,,sirene
877948737,87794873700029,V8TE,saas_web,63.12Z,Portails Internet,BORDEAUX,33,,sirene
878011113,87801111300015,JEK TRANSPORTS,logistique,49.41A,Transports routiers de fret interurbains,CENON,33,,sirene
878208941,87820894100012,YOU BY EXTENCIA,comptabilite,69.20Z,Activites comptables,BORDEAUX,33,,sirene
844905810,84490581000017,COSNARD ET FILS,immobilier,68.31Z,Agences immobilieres,COUTRAS,33,,sirene
845048305,84504830500039,ZEUS INVESTMENT SOLUTIONS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PARIS,75,,sirene
845093459,84509345900020,ABUNDANTIA EXPERTISE COMPTABLE,comptabilite,69.20Z,Activites comptables,CARBON-BLANC,33,,sirene
845190107,84519010700035,BAAX,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
847791118,84779111800015,VERIOR,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,CASTELNAU-DE-MEDOC,33,,sirene
847929064,84792906400024,FARI ANALYTICS,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
848038477,84803847700032,A SIGHT,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
815285812,81528581200013,SPEC AXA 4C,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,PINEUILH,33,,sirene
817381643,81738164300011,INVOLV,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,MERIGNAC,33,,sirene
817389398,81738939800022,FRANCISCO PEREIRA,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,BORDEAUX,33,,sirene
817668387,81766838700019,AZ-RENOV,conseil_gestion,71.12B,"Ingenierie, etudes techniques",FRONSAC,33,,sirene
817780539,81778053900034,DIALLO TRANSPORT ET LOGISTIC,logistique,49.41A,Transports routiers de fret interurbains,LORMONT,33,,sirene
818094708,81809470800018,BEMIREY,conseil_gestion,70.10Z,Activites des sieges sociaux,LA TESTE-DE-BUCH,33,,sirene
818145211,81814521100038,DESKI,data_etudes,63.11Z,"Traitement de donnees, hebergement et activites connexes",BORDEAUX,33,,sirene
818179160,81817916000036,LIZARUCK,marketing_com,73.11Z,Activites des agences de publicite,MONTUSSAN,33,,sirene
848278214,84827821400020,2L MOBILITYS,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,BORDEAUX,33,,sirene
848309514,84830951400034,JP(H)OLDING,conseil_gestion,70.10Z,Activites des sieges sociaux,BORDEAUX,33,,sirene
848902821,84890282100034,COGNITIVE ENGINES,saas_web,62.01Z,Programmation informatique,CESTAS,33,,sirene
848952859,84895285900058,BERNABEU SERVICES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,ANDERNOS-LES-BAINS,33,,sirene
849072962,84907296200020,SANARIUS,conseil_gestion,70.10Z,Activites des sieges sociaux,LORMONT,33,,sirene
849106067,84910606700036,HEXAEDRO,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BLANQUEFORT,33,,sirene
849450903,84945090300026,MEB-STANTO IMMOBILIER,immobilier,68.31Z,Agences immobilieres,LANGON,33,,sirene
849494349,84949434900012,AQUINEURO SAS,data_etudes,72.19Z,Recherche-developpement en autres sciences physiques et naturelles,BEGLES,33,,sirene
842335390,84233539000022,OCC-PATRIMOINE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
842489247,84248924700028,INNOPRODUCT,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BEGLES,33,,sirene
843006164,84300616400027,FRED BONNET,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
843016023,84301602300023,YMED,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
843153370,84315337000021,ANTEMETA GROUP,conseil_gestion,70.10Z,Activites des sieges sociaux,GUYANCOURT,78,,sirene
851006593,85100659300038,INSPEERE,ecommerce_negoce,47.41Z,"Commerce de detail d'ordinateurs, d'unites peripheriques et de logiciels en magasin specialise",POITIERS,86,,sirene
851387225,85138722500010,ATOPTIMA,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BORDEAUX,33,,sirene
851576926,85157692600022,V6PROTECT,saas_web,58.29C,Edition de logiciels applicatifs,LE BOUSCAT,33,,sirene
851869198,85186919800024,SOCIETE D'ECHALLENS MIMIZAN,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MIMIZAN,40,,sirene
851875963,85187596300023,ALBYR OUEST,conseil_gestion,71.12B,"Ingenierie, etudes techniques",CARIGNAN-DE-BORDEAUX,33,,sirene
851882498,85188249800021,FORCE 2V,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,FLOIRAC,33,,sirene
852108984,85210898400018,BORDEAUX SUD,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",BORDEAUX,33,,sirene
852148972,85214897200023,AIR GLOBAL SOLUTION GROUP,ecommerce_negoce,46.90Z,Commerce de gros non specialise,CENON,33,,sirene
852163484,85216348400037,ELAF ENERGIES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,TALENCE,33,,sirene
852220094,85222009400027,PULSERA DISTRIBUTION,ecommerce_negoce,46.90Z,Commerce de gros non specialise,MERIGNAC,33,,sirene
849826094,84982609400039,CLASSIC HUB,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
849897301,84989730100024,GIRONDE DETECTION RESEAUX,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BRUGES,33,,sirene
849898663,84989866300034,CARMEN CONSEIL,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,CENON,33,,sirene
850148933,85014893300011,GESTFORM DEVELOPPEMENT,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,MERIGNAC,33,,sirene
850257338,85025733800010,IDFULL,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
850484338,85048433800031,MAMADOU-OURY DIALLO,logistique,49.41A,Transports routiers de fret interurbains,TALENCE,33,,sirene
850584558,85058455800025,AVISIA SUD OUEST,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
850811712,85081171200023,GROUPE SERENITY,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LIBOURNE,33,,sirene
850910902,85091090200012,BALGUERIE DIGITAL DEVELOPMENT,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
853120608,85312060800015,DOREMUS IMMOBILIER,immobilier,68.31Z,Agences immobilieres,QUINSAC,33,,sirene
853157436,85315743600025,FEED'IT,saas_web,62.01Z,Programmation informatique,VILLENAVE-D'ORNON,33,,sirene
892979410,89297941000016,PEEL'S,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LEGE-CAP-FERRET,33,,sirene
893070391,89307039100022,B2S.ING,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MONTUSSAN,33,,sirene
893205583,89320558300048,EXALT BORDEAUX,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
893293969,89329396900018,RGIVE,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,BORDEAUX,33,,sirene
893319244,89331924400016,BOVIS MEDICAL SERVICES,logistique,49.41A,Transports routiers de fret interurbains,MERIGNAC,33,,sirene
893681783,89368178300021,CARBONWORKS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LIBOURNE,33,,sirene
897932794,89793279400026,SN TRANSPORT,logistique,49.41A,Transports routiers de fret interurbains,LE TAILLAN-MEDOC,33,,sirene
898046248,89804624800016,SAT 33,logistique,49.41A,Transports routiers de fret interurbains,FLOIRAC,33,,sirene
898196969,89819696900015,TECH A WAY S.A.S,finance_rh,78.10Z,Activites des agences de placement de main-d'oeuvre,SOULAC-SUR-MER,33,,sirene
898335229,89833522900040,OPTIKAN,data_etudes,72.19Z,Recherche-developpement en autres sciences physiques et naturelles,BLANQUEFORT,33,,sirene
898870738,89887073800025,L'ATELIER D'AMAYA E-COMMERCE,ecommerce_negoce,47.91B,Vente a distance sur catalogue specialise,BORDEAUX,33,,sirene
899074918,89907491800025,2C FINANCEMENTS,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",LANDIRAS,33,,sirene
899116180,89911618000014,M.T.G OUEST,conseil_gestion,71.12B,"Ingenierie, etudes techniques",FLOIRAC,33,,sirene
894717305,89471730500029,EDOUARD DANGAS,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,PODENSAC,33,,sirene
895025096,89502509600010,ZICOZINC,data_etudes,63.11Z,"Traitement de donnees, hebergement et activites connexes",BORDEAUX,33,,sirene
895209203,89520920300036,M&A TRANSPORT,logistique,49.41A,Transports routiers de fret interurbains,EYSINES,33,,sirene
896850153,89685015300025,ENTREPRISE ROLLIN,conseil_gestion,70.10Z,Activites des sieges sociaux,CESTAS,33,,sirene
901104463,90110446300012,REGENERATION,saas_web,63.12Z,Portails Internet,BORDEAUX,33,,sirene
902107663,90210766300012,GENERISK,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,VILLENAVE-D'ORNON,33,,sirene
899405898,89940589800011,WIINK FRANCE,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BORDEAUX,33,,sirene
899436877,89943687700034,NONSTOP CONSULTING SAS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
900010372,90001037200028,STUDIO LAB,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BORDEAUX,33,,sirene
900031220,90003122000024,EMAM GROUPE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,FLOIRAC,33,,sirene
900042615,90004261500022,WEVII INNOVATION,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BORDEAUX,33,,sirene
900632712,90063271200023,PAUCHARD ASSOCIES,immobilier,68.31Z,Agences immobilieres,BISCARROSSE,40,,sirene
902529163,90252916300021,INGEDIS,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",BORDEAUX,33,,sirene
902931229,90293122900030,CONDOMINIUM,immobilier,68.31Z,Agences immobilieres,LE BOUSCAT,33,,sirene
902979541,90297954100031,UMAKE AQUITAINE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
903067379,90306737900045,PERSEPHONE CONSEIL INVESTISSEMENT,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",BORDEAUX,33,,sirene
888826898,88882689800031,INTERSECTIONS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
888875127,88887512700019,CTRL UP,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BORDEAUX,33,,sirene
414058099,41405809900055,ANNE MILLER,comptabilite,69.20Z,Activites comptables,EYSINES,33,,sirene
414151696,41415169600021,GROUPE SUD OUEST SA,conseil_gestion,70.10Z,Activites des sieges sociaux,BORDEAUX,33,,sirene
414196964,41419696400061,M2K,ecommerce_negoce,47.41Z,"Commerce de detail d'ordinateurs, d'unites peripheriques et de logiciels en magasin specialise",TALENCE,33,,sirene
414214262,41421426200019,SOGIA SYSTEME,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BORDEAUX,33,,sirene
414366757,41436675700055,MICRONOTES,saas_web,62.01Z,Programmation informatique,SAINT-DENIS,974,,sirene
533677258,53367725800030,SMART,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
533843819,53384381900046,A.P,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MERIGNAC,33,,sirene
534135231,53413523100031,ABC MH,marketing_com,73.11Z,Activites des agences de publicite,PAUILLAC,33,,sirene
534166731,53416673100024,DIGITAL ARENA,marketing_com,73.11Z,Activites des agences de publicite,BORDEAUX,33,,sirene
534326301,53432630100031,EXPRESS FRAIS SERVICE,logistique,49.41A,Transports routiers de fret interurbains,SAINT-LOUBES,33,,sirene
534367099,53436709900031,MEDEVICE ACCELERATOR,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LA TESTE-DE-BUCH,33,,sirene
517627667,51762766700028,MARKIT B2B,ecommerce_negoce,46.51Z,"Commerce de gros d'ordinateurs, d'equipements informatiques peripheriques et de logiciels",BORDEAUX,33,,sirene
518080502,51808050200025,ATLANTIC DESIGN CONSTRUCTION FRANCE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",EYSINES,33,,sirene
518427091,51842709100021,SARL LUCANE,logistique,49.41A,Transports routiers de fret interurbains,TRESSES,33,,sirene
518438056,51843805600047,BUSINESS INVEST,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
518674916,51867491600045,BT2I,conseil_gestion,70.10Z,Activites des sieges sociaux,MERIGNAC,33,,sirene
518792338,51879233800031,PANGEO-RESEAUX,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BON-ENCONTRE,47,,sirene
750349987,75034998700032,ROUSSELLE IMMO PRESTIGE,immobilier,68.31Z,Agences immobilieres,BORDEAUX,33,,sirene
750380594,75038059400010,LASEA FRANCE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",PESSAC,33,,sirene
750471534,75047153400024,SAS APHELIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LE BOUSCAT,33,,sirene
750504359,75050435900035,DAVIC G.S.B.A SARL,marketing_com,73.11Z,Activites des agences de publicite,LIBOURNE,33,,sirene
750828444,75082844400026,KALIMO GESTION,immobilier,68.31Z,Agences immobilieres,LE BARP,33,,sirene
514246602,51424660200049,ATEXIS,conseil_gestion,71.12B,"Ingenierie, etudes techniques",POMPIGNAC,33,,sirene
514278555,51427855500024,BIOECOPRINT,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,LACANAU,33,,sirene
514332576,51433257600024,BMS POWERSAFE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MERIGNAC,33,,sirene
514881630,51488163000040,CABINET PHILIPPE SERRE,comptabilite,69.20Z,Activites comptables,MARCHEPRIME,33,,sirene
515277978,51527797800075,ALSOLENTECH,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
515339935,51533993500048,APSULIS,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,MONTROUGE,92,,sirene
529981318,52998131800023,IDMOG,conseil_gestion,71.12B,"Ingenierie, etudes techniques",BORDEAUX,33,,sirene
530713775,53071377500035,TPIE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",POIX-DE-PICARDIE,80,,sirene
530884238,53088423800011,ID2N,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LA ROCHE-SUR-YON,85,,sirene
518966262,51896626200033,GECOFI,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PESSAC,33,,sirene
519179113,51917911300021,ALTER EGO EXPERTISE AUDIT,comptabilite,69.20Z,Activites comptables,BORDEAUX,33,,sirene
519359186,51935918600011,ORION NAVAL ENGINEERING,conseil_gestion,71.12B,"Ingenierie, etudes techniques",CANEJAN,33,,sirene
519441430,51944143000039,IMMOBAILLY,immobilier,68.31Z,Agences immobilieres,LEOGNAN,33,,sirene
519455687,51945568700037,ASSUR ET VOUS,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,VILLENAVE-D'ORNON,33,,sirene
519597397,51959739700016,PLANNING-SERVICES.FR,saas_web,62.01Z,Programmation informatique,SAINT-JEAN-D'ILLAC,33,,sirene
519634638,51963463800026,AUDIT BILAN EXPERTISE CONSEIL,comptabilite,69.20Z,Activites comptables,LA TESTE-DE-BUCH,33,,sirene
519816292,51981629200022,GREENSPARK,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,GENELARD,71,,sirene
520132069,52013206900045,WINE SERVICES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
520154493,52015449300032,COVENTIS CONSEILS,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",LE TEICH,33,,sirene
520338906,52033890600032,DE BECHADE,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,BRUGES,33,,sirene
521981571,52198157100024,VAL ENERGIE ENVIRONNEMENT,conseil_gestion,71.12B,"Ingenierie, etudes techniques",MERIGNAC,33,,sirene
522286301,52228630100034,COMO INGENIERIE,immobilier,68.31Z,Agences immobilieres,BASSENS,33,,sirene
522315076,52231507600037,TRANSAC 3G,immobilier,68.31Z,Agences immobilieres,ARTIGUES-PRES-BORDEAUX,33,,sirene
522577717,52257771700039,ILLAC IMMOBILIER,immobilier,68.31Z,Agences immobilieres,TALENCE,33,,sirene
522690411,52269041100031,GROUPE MOBILITY,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
522718006,52271800600011,ALM AUTO,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MERIGNAC,33,,sirene
522807981,52280798100017,MAILEX,data_etudes,63.99Z,Autres services d'information n.c.a.,COUTRAS,33,,sirene
523203131,52320313100058,BY OPTIM,conseil_gestion,71.12B,"Ingenierie, etudes techniques",TOURS,37,,sirene
523205193,52320519300023,BORDEAUX OCCASIONS,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,VILLENAVE-D'ORNON,33,,sirene
523307585,52330758500027,CAPEX (CENTRALE D'ACHATS POUR L'EXPORT),ecommerce_negoce,46.90Z,Commerce de gros non specialise,BRUGES,33,,sirene
523353019,52335301900020,BUREAU COMPTABILITE FISCALITE TOUYA,comptabilite,69.20Z,Activites comptables,LE HAILLAN,33,,sirene
521361097,52136109700020,ONESPAN FRANCE SAS,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,BORDEAUX,33,,sirene
531649440,53164944000041,COMPLEET COMMUNICATION ET APPELS D OFFRES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,ANDERNOS-LES-BAINS,33,,sirene
531667681,53166768100047,SG ETUDES,data_etudes,73.20Z,Etudes de marche et sondages,LE BOUSCAT,33,,sirene
531706463,53170646300027,MERITHALLE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
532147196,53214719600036,EXPEDEASY,saas_web,62.01Z,Programmation informatique,BORDEAUX,33,,sirene
532336500,53233650000014,DUNE & IMMOBILIER,immobilier,68.31Z,Agences immobilieres,FLOIRAC,33,,sirene
532419876,53241987600034,SCOPTIQUE,conseil_gestion,71.12B,"Ingenierie, etudes techniques",CESTAS,33,,sirene
532606316,53260631600034,NUMBR BORDEAUX,comptabilite,69.20Z,Activites comptables,BORDEAUX,33,,sirene
534684261,53468426100041,RAPHAEL DE SAINT ROMAIN CONSEIL ET INVESTISSEMENT,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
534907605,53490760500032,THOMAS MURESAN,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,SAINT-JEAN-D'ILLAC,33,,sirene
535021976,53502197600019,G.R.C,conseil_gestion,70.10Z,Activites des sieges sociaux,QUINSAC,33,,sirene
535390611,53539061100015,ENER'CUB,conseil_gestion,71.12B,"Ingenierie, etudes techniques",VILLENAVE-D'ORNON,33,,sirene
537383820,53738382000033,B.A.O.T. EXPRESS,logistique,49.41A,Transports routiers de fret interurbains,SAINT-MICHEL-CHEF-CHEF,44,,sirene
509435236,50943523600039,CITY FINANCES,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
509537908,50953790800022,JMV.H,conseil_gestion,70.10Z,Activites des sieges sociaux,CANEJAN,33,,sirene
509653895,50965389500037,DELTA S.I PLUS,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,MONNAIE,37,,sirene
509705851,50970585100012,SPMG CAPPELLETTO-VERSCHUUR-DUMAS,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,LA REOLE,33,,sirene
510112626,51011262600013,BOUTET IMMOBILIER,immobilier,68.31Z,Agences immobilieres,BORDEAUX,33,,sirene
510547847,51054784700028,TRANSMAT,logistique,49.41A,Transports routiers de fret interurbains,PINEUILH,33,,sirene
510562572,51056257200030,ANONYM APPAREL,ecommerce_negoce,46.90Z,Commerce de gros non specialise,SEIGNOSSE,40,,sirene
510621584,51062158400059,WIDOOWIN,finance_rh,66.19B,"Autres activites auxiliaires de services financiers, hors assurance et caisses de retraite",BORDEAUX,33,,sirene
512784836,51278483600037,GLOBALIS PATRIMOINE,finance_rh,66.22Z,Activites des agents et courtiers d'assurances,ARCACHON,33,,sirene
513530386,51353038600012,BMIA,conseil_gestion,71.12B,"Ingenierie, etudes techniques",LE BOUSCAT,33,,sirene
513860957,51386095700028,CIALFI,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,MERIGNAC,33,,sirene
498651819,49865181900027,PIING,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,SAINT-ANDRE-DE-CUBZAC,33,,sirene
498723360,49872336000034,AZUR MARKETING,finance_rh,82.20Z,Activites de centres d'appels,CENON,33,,sirene
498780923,49878092300039,LAURENT DUPUIS ALHAITS,comptabilite,69.20Z,Activites comptables,PESSAC,33,,sirene
499259521,49925952100023,SAINT EMILION GESTION ET CONSEIL,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,SAINT-EMILION,33,,sirene
499549616,49954961600021,ECOLIS,logistique,52.29A,"Messagerie, fret express",SAINT-JEAN-D'ILLAC,33,,sirene
499569192,49956919200051,BELIEVE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,TOURS,37,,sirene
499736924,49973692400022,CORDOUAN TECHNOLOGIES,data_etudes,72.19Z,Recherche-developpement en autres sciences physiques et naturelles,PESSAC,33,,sirene
500130059,50013005900032,F C I PATRIMOINE,immobilier,68.31Z,Agences immobilieres,MERIGNAC,33,,sirene
500234059,50023405900029,TRANSPORTS AQUITAINE FRANCE,logistique,49.41A,Transports routiers de fret interurbains,GRADIGNAN,33,,sirene
500384276,50038427600035,PJC,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,FLOIRAC,33,,sirene
500410873,50041087300029,SAS GEOCET,conseil_gestion,71.12B,"Ingenierie, etudes techniques",SAINT-GERMAIN-DU-PUCH,33,,sirene
500585328,50058532800023,TRANSACTIVIA,ecommerce_negoce,46.90Z,Commerce de gros non specialise,MONTUSSAN,33,,sirene
500693858,50069385800010,KINGURLEY,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,BORDEAUX,33,,sirene
500696208,50069620800056,UN BUREAU SUR LA LUNE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,PARIS,75,,sirene
500713078,50071307800037,ISACOM,comptabilite,69.20Z,Activites comptables,LYON,69,,sirene
500974860,50097486000057,WININFO,conseil_it,62.02A,Conseil en systemes et logiciels informatiques,LA TESTE-DE-BUCH,33,,sirene
501384366,50138436600024,QUENTRINE IMMOBILIER,immobilier,68.31Z,Agences immobilieres,BLANQUEFORT,33,,sirene
511166779,51116677900021,L'AGENCE IMMOBILIERE DU CAP,immobilier,68.31Z,Agences immobilieres,LEGE-CAP-FERRET,33,,sirene
511835027,51183502700026,LA DIFFERENCE,conseil_gestion,70.22Z,Conseil pour les affaires et autres conseils de gestion,CESTAS,33,,sirene
501708382,50170838200020,JDC-AUTO,ecommerce_negoce,45.11Z,Commerce de voitures et de vehicules automobiles legers,MERIGNAC,33,,sirene
